spatialstrmClients,Hostname,Capabilities,Device Type,NeighborMac,ChannelwidthAp,Channel,Username,MacAddress,RSSI,CCXV,Status,ChannelWidth,maxAprate,AP Mac Address,ConnRate,ConnScore,volume,Heard By,AP Name,SpatialStream,ChannelwidthClient,SSID,spatialstrmAp,maxClientrate,SNR,epochTime
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'30',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160544.0746446
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'33',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160546.0884364
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'35',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160548.1004453
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'37',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160550.1128533
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'39',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160552.1252599
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'41',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160554.1385093
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'43',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160556.1523466
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'45',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160558.1656735
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'47',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160560.1778126
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'49',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160562.1894941
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:ed:18:ca:2a:e0'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'51',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),108-1F-06(-87 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160564.202985
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'108',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-67',b'1',b'53',b'40',b'400',b'80:e8:6f:d6:48:b0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_04F-01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'26',1575160566.2167835
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'1',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160568.2313151
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'3',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160570.2446942
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'5',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160572.2562747
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'7',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160574.2696478
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'9',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160576.281308
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'11',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160578.2947927
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'13',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160580.3091362
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'15',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160582.3231199
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'17',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160584.338041
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:94:fe:00,00:6b:f1:95:00:70,38:20:56:80:27:48'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'19',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP18(-92 dBm),Out_AP13(-84 dBm),Eng2_02F_A04(-70 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160586.3522427
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'120',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-78',b'1',b'21',b'40',b'400',b'80:e8:6f:d6:43:e0',b'60',b'15',b'910452',"b'Out_AP13(-77 dBm),Eng1_01F_A17(-78 dBm),Eng1_02F_A04(-89 dBm)'",b'Eng2_03F-04',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160588.3627126
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-51',b'1',b'1',b'40',b'400',b'38:20:56:84:51:c0',b'60',b'15',b'910452',"b'Out_AP13(-80 dBm),Eng1_01F_A17(-78 dBm),Eng1_02F_A04(-89 dBm)'",b'Eng2_01F_A01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160590.3762314
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-51',b'1',b'3',b'40',b'400',b'38:20:56:84:51:c0',b'60',b'15',b'910452',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'1',b'80',b'WUNIST_AAA',b'2',b'433',b'0',1575160592.3879433
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'5',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160594.402952
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'7',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160596.4163575
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'9',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160598.429605
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'11',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160600.444521
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'13',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160602.4600346
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'15',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160604.4716954
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'17',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160606.487527
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'19',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160608.5012565
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'21',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160610.516263
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'23',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160612.529243
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'25',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160614.5410864
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'27',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160616.5551171
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'29',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160618.5635145
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'31',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160620.5753074
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'33',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160622.5885413
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'35',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160624.6051774
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'37',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160626.6187658
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'39',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160628.6308815
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'41',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160630.6460137
b'1',b'Unknown',b'802.11ac (5GHz)',b'',"b'00:6b:f1:95:00:70,38:20:56:7e:1e:90,38:20:56:7e:27:d8'",b'40',b'64',b'tjsdn2560',b'78:f8:82:a4:f9:1d',b'-57',b'1',b'43',b'40',b'400',b'38:20:56:84:51:c0',b'200',b'50',b'925002',"b'Out_AP13(-81 dBm),Eng1_01F_A17(-70 dBm),Eng1_02F_A04(-90 dBm)'",b'Eng2_01F_A01',b'2',b'80',b'WUNIST_AAA',b'2',b'433',b'34',1575160632.660034
